Date,ST_MACRO,LT_MACRO,EM_MACRO,G7_OECD,KR_CLI,KR_INDUSTRIAL,KR_EXPORT,KR_RETAIL,KR_CONSUMER,RATE_SPREAD,DXY,CVIX,EMBI,FX,VIX,VKOSPI,CDS_PREM,F_NET_BUYING,DM_turbulence,EM_Turbulence,KR_Turbulence,KR_Systemic,GRCI,KRCI,GRCI_STABLE,GRCI_CRISIS,KRCI_STABLE,KRCI_CRISIS,MSCI_ACWI,KOSPI
2012-08-10,0.11,0.14,0.45,99.31,100.1,0.7,-8.7,1.42,98.5,1.4,82.55,8.77,308.08,"1,130.28",14.74,18.97,110.68,"18,442",0.44,0.82,0.81,0.44,0.56,0.55,  ,  ,  ,  ,323.28,1946.4
2012-08-17,0.23,0.1,0.43,99.31,100.1,0.7,-8.7,1.42,98.5,1.52,82.6,8.99,300.62,"1,134.25",13.45,18.72,110.41,"37,458",0.44,0.82,0.81,0.44,0.55,0.55,  ,  ,  ,  ,325.56,1946.54
2012-08-24,0.4,0.14,0.42,99.31,100.1,0.7,-8.7,1.42,98.5,1.42,81.59,8.7,303.22,"1,134.13",15.18,19.67,110.02,"48,161",0.44,0.82,0.81,0.44,0.55,0.57,  ,  ,  ,  ,324.36,1919.81
2012-08-31,0.77,0.24,0.44,99.26,100,-0.1,-6,3.85,98.9,1.33,81.21,9.18,313.07,"1,134.65",17.47,20.35,108.13,"52,720",0.24,0.55,0.92,0.44,0.52,0.58,  ,  ,  ,  ,322.14,1905.12
2012-09-07,0.09,0.08,0.38,99.26,100,-0.1,-6,3.85,98.9,1.42,80.25,8.18,288.84,"1,130.38",14.38,18.97,96.71,"50,176",0.24,0.55,0.92,0.44,0.44,0.48,  ,  ,  ,  ,330.3,1929.58
2012-09-14,0.05,0.03,0.36,99.26,100,-0.1,-6,3.85,98.9,1.62,78.85,8.09,270.59,"1,117.23",14.51,17.98,87.9,"62,672",0.24,0.55,0.92,0.44,0.4,0.4,  ,  , 1 ,  ,340.03,2007.58
2012-09-21,0.18,0.06,0.38,99.26,100,-0.1,-6,3.85,98.9,1.49,79.33,8.1,282.82,"1,119.25",13.98,18.15,72,"86,734",0.24,0.55,0.92,0.44,0.42,0.41,  ,  , 1 ,  ,337.61,2002.37
2012-09-28,0.45,0.12,0.39,99.26,100,-0.1,-6,3.85,98.9,1.4,79.94,8.04,285.47,"1,111.40",15.73,17.23,72,"86,969",0.24,0.55,0.62,0.44,0.45,0.32,  ,  , 1 ,  ,331.58,1996.21
2012-10-05,0.16,0.04,0.38,99.25,99.7,-1.3,-2.4,1.48,96.9,1.48,79.34,7.84,262.88,"1,111.45",14.33,17.06,82.68,"90,667",0.54,0.59,0.62,0.43,0.46,0.32,  ,  , 1 ,  ,336.96,1995.17
2012-10-12,0.33,0.1,0.35,99.25,99.7,-1.3,-2.4,1.48,96.9,1.4,79.67,7.68,269.14,"1,111.45",16.14,17.19,82.68,"95,391",0.54,0.59,0.62,0.43,0.49,0.33,  ,  , 1 ,  ,330.12,1933.26
2012-10-19,0.33,0.1,0.32,99.25,99.7,-1.3,-2.4,1.48,96.9,1.47,79.62,7.78,256.2,"1,103.48",17.06,16.82,82.68,"91,769",0.54,0.59,0.62,0.43,0.47,0.3,  ,  , 1 ,  ,334.1,1943.84
2012-10-26,0.53,0.14,0.32,99.25,99.7,-1.3,-2.4,1.48,96.9,1.45,80.07,7.79,268.37,"1,096.98",17.81,19,71.17,"71,080",0.54,0.59,0.62,0.43,0.51,0.35,  ,  , 1 ,  ,328.59,1891.43
2012-11-02,0.58,0.17,0.31,99.27,99.5,-0.9,1,3.03,98.2,1.43,80.59,7.62,273.68,"1,090.80",17.59,17.46,71.17,"69,637",0.38,0.53,0.75,0.05,0.49,0.34,  ,  , 1 ,  ,330.4,1918.72
2012-11-09,0.76,0.26,0.32,99.27,99.5,-0.9,1,3.03,98.2,1.35,81.03,7.69,278.82,"1,087.82",18.61,17.19,71.17,"30,102",0.38,0.53,0.75,0.05,0.53,0.34,  ,  , 1 ,  ,323.25,1904.41
2012-11-16,0.69,0.26,0.36,99.27,99.5,-0.9,1,3.03,98.2,1.34,81.26,7.51,287.82,"1,091.85",16.41,17.07,71.17,"12,547",0.38,0.53,0.75,0.05,0.5,0.35,  ,  , 1 ,  ,317.35,1860.83
2012-11-23,0.31,0.14,0.32,99.27,99.5,-0.9,1,3.03,98.2,1.42,80.19,7.53,274.04,"1,086.18",15.14,15.37,71.17,"14,623",0.38,0.53,0.75,0.05,0.45,0.3,  ,  , 1 ,  ,329.83,1911.33
2012-11-30,0.37,0.18,0.27,99.34,99.5,-0.9,3.9,3.03,98.4,1.37,80.15,7.49,268.75,"1,082.85",15.87,14.87,71.17,"14,500",0.77,0.79,0.82,-1.38,0.52,0.35,  ,  , 1 ,  ,332.64,1932.9
2012-12-07,0.29,0.16,0.25,99.34,99.5,0.6,3.9,1.6,98.4,1.38,80.41,7.7,263.8,"1,081.65",15.9,15.11,62.97,"17,751",0.77,0.79,0.82,-1.38,0.53,0.35,  ,  , 1 ,  ,334.52,1957.45
2012-12-14,0.42,0.17,0.24,99.34,99.5,0.6,3.9,1.6,98.4,1.47,79.58,7.33,255.36,"1,074.68",17,14.08,63.5,"9,326",0.77,0.79,0.82,-1.38,0.5,0.33,  ,  , 1 ,  ,336.36,1995.04
2012-12-21,0.53,0.18,0.25,99.34,99.5,0.6,3.9,1.6,98.4,1.5,79.62,7.9,251.27,"1,074.35",17.84,16.03,63.5,"16,848",0.77,0.79,0.82,-1.38,0.52,0.33,  ,  , 1 ,  ,339.8,1980.42
2012-12-28,0.83,0.34,0.25,99.34,99.5,0.6,3.9,1.6,98.4,1.45,79.68,8.04,254.63,"1,070.55",22.72,15.89,63.5,"17,770",0.77,0.79,0.82,-1.38,0.57,0.33,  ,  , 1 ,  ,337.18,1997.05
2013-01-04,0.15,0.08,0.22,99.44,99.6,3,-6,4.17,97.3,1.64,80.5,7.88,231.96,"1,063.73",13.83,14.4,63.5,"18,517",0.7,0.4,0.76,-1.85,0.41,0.23,  ,  , 1 ,  ,347.68,2011.94
2013-01-11,0.31,0.1,0.23,99.44,99.6,3,-6,4.17,97.3,1.62,79.56,7.95,252.55,"1,054.78",13.36,13.74,66.84,"24,977",0.7,0.4,0.76,-1.85,0.41,0.25,  ,  , 1 ,  ,350.08,1996.67
2013-01-18,0.36,0.12,0.23,99.44,99.6,3,-6,4.17,97.3,1.59,80.04,8.97,251.37,"1,057.10",12.46,14.65,67.78,"22,575",0.7,0.4,0.76,-1.85,0.42,0.25,  ,  , 1 ,  ,351.77,1987.85
2013-01-25,0.24,0.09,0.21,99.44,99.6,3,-6,4.17,97.3,1.68,79.75,8.6,242.79,"1,074.07",12.89,14.9,65.44,"18,713",0.7,0.4,0.76,-1.85,0.4,0.25,  ,  , 1 ,  ,355.11,1946.69
2013-02-01,0.53,0.13,0.25,99.57,99.8,4.9,10.9,2.15,100.8,1.75,79.13,8.66,255.54,"1,097.35",12.9,15.12,71.17,"8,038",0.81,0.68,0.93,-2.29,0.42,0.36,  ,  , 1 ,  ,357.76,1957.79
2013-02-08,0.56,0.16,0.23,99.57,99.8,4.9,10.9,2.15,100.8,1.7,80.25,9.08,258.11,"1,096.13",13.02,14.25,67.52,"13,247",0.81,0.68,0.93,-2.29,0.46,0.35,  ,  , 1 ,  ,355.86,1950.9
2013-02-15,0.42,0.15,0.24,99.57,99.8,4.9,10.9,2.15,100.8,1.74,80.58,9.23,260.89,"1,078.05",12.46,13.63,65.77,"21,135",0.81,0.68,0.93,-2.29,0.47,0.33,  ,  , 1 ,  ,355.32,1981.18
2013-02-22,0.62,0.21,0.27,99.57,99.8,4.9,10.9,2.15,100.8,1.71,81.48,9.51,272.9,"1,084.68",14.17,14.12,67.1,"28,791",0.81,0.68,0.93,-2.29,0.5,0.36,  ,  , 1 ,  ,353.69,2018.89
2013-03-01,0.69,0.29,0.27,99.71,99.7,2.6,-8.6,-2.77,100.1,1.61,82.31,9.48,278.14,"1,082.65",15.36,15.19,66.17,"33,267",0.92,0.69,0.49,-2.29,0.54,0.31,  ,  , 1 ,  ,353.61,2026.49
2013-03-08,0.29,0.15,0.22,99.71,99.7,2.6,-8.6,-2.77,100.1,1.79,82.7,8.91,268.21,"1,090.65",12.59,14.7,62.34,"29,979",0.92,0.69,0.49,-2.29,0.47,0.29,  ,  , 1 ,  ,360.1,2006.01
2013-03-15,0.42,0.18,0.27,99.71,99.7,2.6,-8.6,-2.77,100.1,1.74,82.26,8.61,277.38,"1,110.70",11.3,15.98,66.76,"5,050",0.92,0.69,0.49,-2.29,0.48,0.34,  ,  , 1 ,  ,362.56,1986.5
2013-03-22,0.69,0.28,0.32,99.71,99.7,2.6,-8.6,-2.77,100.1,1.67,82.38,9.45,290.8,"1,119.22",13.57,16.12,71.06,"-21,646",0.92,0.69,0.49,-2.29,0.53,0.38,  ,  , 1 ,  ,358.75,1948.71
2013-03-29,0.61,0.27,0.33,99.71,99.6,-1,-8.6,1.64,100.1,1.61,82.98,8.96,297.12,"1,111.30",12.7,14.34,76.98,"-29,598",0.92,0.69,0.55,-2.29,0.54,0.37,  ,  , 1 ,  ,360.06,2004.89
2013-04-05,0.63,0.3,0.36,99.85,99.6,-1,0,1.64,103.2,1.48,82.5,8.81,284.36,"1,131.65",13.92,18.51,83.23,"-45,381",0.41,0.72,0.55,-1.96,0.47,0.48,  ,  , 1 ,  ,355.52,1927.23
2013-04-12,0.4,0.24,0.35,99.85,99.6,-1,0,1.64,103.2,1.49,82.31,8.79,271.5,"1,129.15",12.06,20.1,80,"-42,953",0.41,0.72,0.55,-1.96,0.43,0.47,  ,  , 1 ,  ,364.26,1924.23
2013-04-19,0.65,0.36,0.42,99.85,99.6,-1,0,1.64,103.2,1.47,82.71,9.15,283.96,"1,116.20",14.97,16.16,74.5,"-48,753",0.41,0.72,0.55,-1.96,0.49,0.39,  ,  , 1 ,  ,356.35,1906.75
2013-04-26,0.5,0.33,0.42,99.85,99.6,-1,0,1.64,103.2,1.45,82.5,8.71,284.01,"1,111.90",13.61,14.83,72.07,"-38,069",0.41,0.72,0.55,-1.96,0.47,0.37,  ,  , 1 ,  ,364.65,1944.56
2013-05-03,0.15,0.22,0.37,99.99,99.6,-0.2,0.1,2.07,100.5,1.52,82.13,8.37,264.41,"1,097.50",12.85,14.65,71.58,"-40,233",0.84,0.99,0.78,-1.51,0.49,0.4,  ,  , 1 ,  ,370.93,1965.71
2013-05-10,0.34,0.25,0.38,99.99,99.6,-0.2,0.1,2.07,100.5,1.66,83.14,9.09,262.26,"1,106.33",12.59,14.74,67.99,"-49,121",0.84,0.99,0.78,-1.51,0.51,0.4,  ,  , 1 ,  ,374.24,1944.75
2013-05-17,0.39,0.27,0.42,99.99,99.6,-0.2,0.1,2.07,100.5,1.71,84.25,9.67,263.41,"1,116.50",12.45,13.43,68.04,"-47,417",0.84,0.99,0.78,-1.51,0.51,0.41,  ,  , 1 ,  ,377.81,1986.81
2013-05-24,0.7,0.37,0.5,99.99,99.6,-0.2,0.1,2.07,100.5,1.76,83.7,9.42,280.32,"1,127.13",13.99,14.45,72.22,"-54,411",0.84,0.99,0.78,-1.51,0.54,0.47,  ,  ,  ,  ,372.54,1973.45
2013-05-31,0.74,0.48,0.55,100.14,99.5,-0.5,3.1,2.22,103,1.83,83.38,9.68,295.78,"1,130.90",16.3,14.16,74.22,"-52,090",0.85,0.91,0.74,-1.51,0.56,0.48,  ,  ,  ,  ,367.19,2001.05
2013-06-07,0.63,0.47,0.58,100.14,99.5,-0.5,3.1,2.22,103,1.87,81.67,9.79,311.92,"1,116.85",15.14,16.76,82.33,"-56,332",0.85,0.91,0.74,-1.51,0.53,0.51,  ,  ,  ,  ,365.61,1923.85
2013-06-14,0.64,0.54,0.6,100.14,99.5,-0.5,3.1,2.22,103,1.86,80.67,10.21,314.34,"1,126.40",17.15,15.78,84,"-69,531",0.85,0.91,0.74,-1.51,0.56,0.52,  ,  ,  ,  ,363.05,1889.24
2013-06-21,0.69,0.64,0.62,100.14,99.5,-0.5,3.1,2.22,103,2.16,82.32,10.84,362.32,"1,153.75",18.9,18.57,98.32,"-74,467",0.85,0.91,0.74,-1.51,0.62,0.66,  ,  ,  , 1 ,351.39,1822.83
2013-06-28,0.58,0.6,0.59,100.14,99.5,-0.5,3.1,2.22,103,2.13,83.14,10.61,342.44,"1,142.05",16.86,17.11,109.68,"-71,777",0.85,0.91,1.11,-1.51,0.59,0.72,  ,  ,  , 1 ,355.81,1863.32
2013-07-05,0.32,0.51,0.58,100.28,99.7,-1.6,-1,0.52,103.8,2.34,84.45,10.54,326.95,"1,142.45",14.89,18.15,90.79,"-58,186",1.1,1.17,1.11,-1.31,0.58,0.67,  ,  ,  , 1 ,358.25,1833.31
2013-07-12,0.33,0.48,0.57,100.28,99.7,-1.6,-1,0.52,103.8,2.24,82.99,10.31,342.02,"1,124.60",13.84,17.07,90.69,"-56,179",1.1,1.17,1.11,-1.31,0.57,0.62,  ,  ,  ,  ,370.28,1869.98
2013-07-19,0.2,0.4,0.51,100.28,99.7,-1.6,-1,0.52,103.8,2.19,82.61,9.38,312,"1,121.65",12.54,18.08,90.69,"-47,560",1.1,1.17,1.11,-1.31,0.52,0.62,  ,  ,  ,  ,373.85,1871.41
2013-07-26,0.37,0.42,0.49,100.28,99.7,-1.6,-1,0.52,103.8,2.25,81.66,9.07,323.21,"1,111.43",12.72,15.9,90.69,"-36,223",1.1,1.17,1.11,-1.31,0.5,0.56,  ,  ,  ,  ,374.91,1910.81
2013-08-02,0.3,0.39,0.49,100.4,100.1,0.3,2.6,0.54,103.5,2.3,81.91,9.22,335.94,"1,123.75",11.98,14.92,90.69,"-25,910",0.51,0.8,0.75,-0.45,0.41,0.44,  ,  ,  ,  ,378.53,1923.38
2013-08-09,0.49,0.35,0.47,100.4,100.1,0.3,2.6,0.54,103.5,2.28,81.13,8.66,338.35,"1,112.30",13.41,14.38,90.69,"-30,164",0.51,0.8,0.75,-0.45,0.4,0.41,  ,  , 1 ,  ,376.83,1880.71
2013-08-16,0.54,0.43,0.45,100.4,100.1,0.3,2.6,0.54,103.5,2.49,81.26,8.81,333.52,"1,113.70",14.37,14.23,82.88,"-29,291",0.51,0.8,0.75,-0.45,0.41,0.4,  ,  , 1 ,  ,373.14,1920.11
2013-08-23,0.7,0.48,0.49,100.4,100.1,0.3,2.6,0.54,103.5,2.44,81.36,9.54,359.12,"1,117.03",13.98,15,82.88,"-29,027",0.51,0.8,0.75,-0.45,0.44,0.44,  ,  , 1 ,  ,371.98,1870.16
2013-08-30,0.86,0.63,0.5,100.4,100.1,0.3,2.6,0.54,103.5,2.38,82.09,9.69,371.56,"1,110.23",17.01,15.73,82.88,"-22,343",0.51,0.8,0.65,-0.45,0.5,0.42,  ,  , 1 ,  ,363.98,1926.36
2013-09-06,0.5,0.54,0.46,100.51,100.3,0.2,7.6,0.85,103.8,2.48,82.15,9.14,362.45,"1,093.05",15.85,15.97,82.88,"25,670",0.71,0.95,0.65,-1.88,0.5,0.42,  ,  , 1 ,  ,371.63,1955.31
2013-09-13,0.26,0.46,0.38,100.51,100.3,0.2,7.6,0.85,103.8,2.45,81.45,8.78,346.89,"1,086.90",14.16,15.76,82.88,"76,072",0.71,0.95,0.65,-1.88,0.45,0.39,  ,  , 1 ,  ,379.85,1994.32
2013-09-20,0.19,0.37,0.33,100.51,100.3,0.2,7.6,0.85,103.8,2.4,80.43,8.48,316.73,"1,084.15",13.12,16.37,82.88,"95,505",0.71,0.95,0.65,-1.88,0.4,0.37,  ,  , 1 ,  ,387.48,2005.58
2013-09-27,0.5,0.49,0.37,100.51,100.3,0.2,7.6,0.85,103.8,2.29,80.29,8.37,343.38,"1,073.88",15.46,14.45,82.88,"103,968",0.71,0.95,0.65,-1.88,0.45,0.35,  ,  , 1 ,  ,385.09,2011.8
2013-10-04,0.49,0.45,0.37,100.6,100.4,3.5,-1.7,1.9,100.3,2.32,80.12,8.43,343.71,"1,069.88",16.74,15.1,82.88,"117,524",0.59,0.78,0.64,-2.35,0.41,0.32, 1 ,  , 1 ,  ,383.79,1996.98
2013-10-11,0.25,0.33,0.36,100.6,100.4,3.5,-1.7,1.9,100.3,2.34,80.36,8.16,329.79,"1,071.43",15.72,13.92,82.88,"128,899",0.59,0.78,0.64,-2.35,0.39,0.28, 1 ,  , 1 ,  ,386.61,2024.9
2013-10-18,0.22,0.28,0.35,100.6,100.4,3.5,-1.7,1.9,100.3,2.27,79.65,7.53,321.91,"1,060.85",13.04,13.43,82.88,"139,001",0.59,0.78,0.64,-2.35,0.33,0.26, 1 ,  , 1 ,  ,396.4,2052.4
2013-10-25,0.29,0.26,0.35,100.6,100.4,3.5,-1.7,1.9,100.3,2.21,79.19,7.61,325.75,"1,062.00",13.09,13.56,61,"143,943",0.59,0.78,0.64,-2.35,0.32,0.23, 1 ,  , 1 ,  ,397.93,2034.39
2013-11-01,0.46,0.29,0.37,100.67,100.1,0.9,7.2,-1.36,105.5,2.31,80.72,8.15,330.11,"1,060.80",13.28,13.76,61.33,"144,689",1.05,0.59,0.99,-2.67,0.37,0.31, 1 ,  , 1 ,  ,395.73,2039.42
2013-11-08,0.42,0.26,0.39,100.67,100.1,0.9,7.2,-1.36,105.5,2.44,81.3,8.06,346.95,"1,064.88",12.9,13.63,60.62,"141,929",1.05,0.59,0.99,-2.67,0.39,0.33, 1 ,  , 1 ,  ,393.98,1984.87
2013-11-15,0.28,0.22,0.41,100.67,100.1,0.9,7.2,-1.36,105.5,2.41,80.85,7.67,349.26,"1,063.50",12.19,13.78,59.84,"132,999",1.05,0.59,0.99,-2.67,0.36,0.33, 1 ,  , 1 ,  ,399.96,2005.64
2013-11-22,0.28,0.21,0.36,100.67,100.1,0.9,7.2,-1.36,105.5,2.46,80.71,7.85,347.21,"1,060.30",12.26,14.41,56.84,"130,547",1.05,0.59,0.99,-2.67,0.36,0.34, 1 ,  , 1 ,  ,400.49,2006.23
2013-11-29,0.56,0.31,0.38,100.67,100.1,0.9,7.2,-1.36,105.5,2.46,80.68,8.03,359.05,"1,058.18",13.7,14.42,56.61,"120,475",1.05,0.59,0.8,-2.67,0.39,0.29, 1 ,  , 1 ,  ,402.05,2044.87
2013-12-06,0.52,0.3,0.38,100.71,100.3,1.5,0.2,2,107.1,2.55,80.32,8.16,355.7,"1,057.85",13.79,14.93,57.84,"96,869",0.78,0.98,0.8,-2.33,0.42,0.36, 1 ,  , 1 ,  ,397.87,1980.41
2013-12-13,0.54,0.35,0.43,100.71,100.3,1.5,0.2,2,107.1,2.54,80.21,8.45,340.91,"1,052.70",15.76,14.92,55.17,"46,679",0.78,0.98,0.8,-2.33,0.44,0.34, 1 ,  , 1 ,  ,391.89,1962.91
2013-12-20,0.39,0.29,0.4,100.71,100.3,1.5,0.2,2,107.1,2.51,80.58,8.17,339.59,"1,061.35",13.79,13.3,61.49,"30,788",0.78,0.98,0.8,-2.33,0.41,0.33, 1 ,  , 1 ,  ,400.36,1983.35
2013-12-27,0.35,0.23,0.38,100.71,100.3,1.5,0.2,2,107.1,2.61,80.39,8.38,335.47,"1,054.35",12.46,12.6,65.33,"24,070",0.78,0.98,0.8,-2.33,0.38,0.32, 1 ,  , 1 ,  ,406.81,2002.28
2014-01-03,0.31,0.28,0.32,100.73,100.4,-0.5,6.9,1.23,106.3,2.6,80.79,8.53,335.64,"1,055.25",13.76,14.11,68,"10,419",0.54,0.68,0.73,-2.11,0.33,0.24, 1 ,  , 1 ,  ,404.24,1946.14
2014-01-10,0.38,0.23,0.33,100.73,100.4,-0.5,6.9,1.23,106.3,2.49,80.66,7.58,348.46,"1,061.35",12.14,13.75,67.34,-340,0.54,0.68,0.73,-2.11,0.3,0.26, 1 ,  , 1 ,  ,405.83,1938.54
2014-01-17,0.57,0.26,0.34,100.73,100.4,-0.5,6.9,1.23,106.3,2.45,81.23,7.71,349.81,"1,059.65",12.44,13.11,68,"-13,906",0.54,0.68,0.73,-2.11,0.32,0.25, 1 ,  , 1 ,  ,406.41,1944.48
2014-01-24,0.83,0.48,0.4,100.73,100.4,-0.5,6.9,1.23,106.3,2.38,80.46,8.06,383.22,"1,080.38",18.14,13.29,73.99,"-26,782",0.54,0.68,0.73,-2.11,0.42,0.31,  ,  , 1 ,  ,396.88,1940.56
2014-01-31,0.97,0.55,0.43,100.73,100.5,1,-0.2,0.1,109,2.32,81.31,8.42,398.75,"1,070.30",18.41,14.43,70.91,"-37,918",1.09,0.87,1.03,-1.99,0.56,0.44,  ,  , 1 ,  ,391.92,1941.15
2014-02-07,0.38,0.35,0.41,100.73,100.5,1,-0.2,0.1,109,2.38,80.69,7.6,375.05,"1,074.32",15.29,15.39,71.32,"-45,245",1.09,0.87,1.03,-1.99,0.47,0.46,  ,  , 1 ,  ,394.88,1922.5
2014-02-14,0.36,0.39,0.38,100.73,100.5,1,-0.2,0.1,109,2.43,80.14,7.69,375.46,"1,063.48",13.57,14.14,67,"-44,285",1.09,0.87,1.03,-1.99,0.43,0.41,  ,  , 1 ,  ,404.18,1940.28
2014-02-21,0.29,0.37,0.42,100.73,100.5,1,-0.2,0.1,109,2.42,80.24,7.56,368.89,"1,072.05",14.68,14.14,66.5,"-44,258",1.09,0.87,1.03,-1.99,0.44,0.41,  ,  , 1 ,  ,406.4,1957.83
2014-02-28,0.27,0.32,0.4,100.73,100.5,1,1.4,0.1,107.9,2.33,79.69,7.52,348.28,"1,067.40",14,13.49,64.83,"-41,430",1.35,1.24,0.89,-1.53,0.45,0.38,  ,  , 1 ,  ,410.13,1979.99
2014-03-07,0.19,0.27,0.38,100.73,100.6,0.7,1.4,5.7,107.9,2.42,79.72,7.28,339.82,"1,060.75",14.11,13.17,61.83,"-33,129",1.35,1.24,0.89,-1.53,0.42,0.34,  ,  , 1 ,  ,411.41,1974.68
2014-03-14,0.66,0.43,0.5,100.73,100.6,0.7,1.4,5.7,107.9,2.31,79.45,7.63,362.3,"1,072.82",17.82,14.52,63.34,"-34,836",1.35,1.24,0.89,-1.53,0.51,0.42,  ,  , 1 ,  ,401.35,1919.9
2014-03-21,0.43,0.35,0.47,100.73,100.6,0.7,1.4,5.7,107.9,2.32,80.11,7.13,351.47,"1,080.30",15,12.76,62.83,"-41,423",1.35,1.24,0.89,-1.53,0.46,0.39,  ,  , 1 ,  ,404.36,1934.94
2014-03-28,0.53,0.33,0.38,100.73,100.5,0.5,1.4,-0.12,107.9,2.27,80.18,7.36,332.54,"1,069.20",14.41,13.23,60.33,"-38,270",1.35,1.24,0.89,-1.53,0.44,0.34,  ,  , 1 ,  ,407.95,1981
2014-04-04,0.33,0.25,0.34,100.72,100.5,0.5,3.7,-0.12,108.5,2.31,80.42,6.88,318.02,"1,053.57",13.96,12.75,61.5,"-20,869",0.74,1.27,0.82,-1.31,0.37,0.29, 1 ,  , 1 ,  ,411.86,1988.09
2014-04-11,0.52,0.35,0.32,100.72,100.5,0.5,3.7,-0.12,108.5,2.27,79.45,6.64,319.23,"1,034.88",17.03,12.42,62.66,"-9,234",0.74,1.27,0.82,-1.31,0.38,0.29, 1 ,  , 1 ,  ,404.14,1997.44
2014-04-18,0.35,0.24,0.29,100.72,100.5,0.5,3.7,-0.12,108.5,2.33,79.85,6.52,311.61,"1,037.45",13.36,11.47,61.89,"-4,026",0.74,1.27,0.82,-1.31,0.33,0.28, 1 ,  , 1 ,  ,411.05,2004.28
2014-04-25,0.72,0.35,0.3,100.72,100.5,0.5,3.7,-0.12,108.5,2.23,79.75,6.29,327.59,"1,041.50",14.06,12.2,61.83,"12,506",0.74,1.27,0.82,-1.31,0.36,0.3, 1 ,  , 1 ,  ,410.28,1971.66
2014-05-02,0.44,0.27,0.24,100.7,100.4,3.1,8.9,2.24,108.4,2.16,79.52,6.02,318.8,"1,030.30",12.91,10.76,60.67,"21,821",1.27,0.75,0.76,-1.16,0.33,0.21, 1 ,  , 1 ,  ,414.72,1959.44
2014-05-09,0.28,0.23,0.22,100.7,100.4,3.1,8.9,2.24,108.4,2.24,79.9,6.13,300.04,"1,024.45",12.92,10.71,58,"14,851",1.27,0.75,0.76,-1.16,0.33,0.19, 1 ,  , 1 ,  ,413.64,1956.55
2014-05-16,0.54,0.27,0.22,100.7,100.4,3.1,8.9,2.24,108.4,2.16,80.04,6.31,311.02,"1,024.13",12.44,11.4,57.51,"29,196",1.27,0.75,0.76,-1.16,0.33,0.2, 1 ,  , 1 ,  ,414.8,2013.44
2014-05-23,0.34,0.21,0.19,100.7,100.4,3.1,8.9,2.24,108.4,2.19,80.39,6.27,304.15,"1,024.67",11.36,11.09,56.03,"36,443",1.27,0.75,0.76,-1.16,0.33,0.19, 1 ,  , 1 ,  ,418.41,2017.17
2014-05-30,0.23,0.19,0.2,100.7,100.4,2.8,8.9,0.65,108.4,2.1,80.37,5.89,297.47,"1,020.22",11.4,10.86,52.67,"37,381",1.27,0.75,0.86,-1.16,0.33,0.22, 1 ,  , 1 ,  ,421.53,1994.96
2014-06-06,0.12,0.17,0.2,100.66,100.4,2.8,-1.5,0.65,104.2,2.19,80.41,5.57,276.46,"1,020.45",10.73,11.46,50.34,"37,342",0.57,0.71,0.86,-1.02,0.24,0.2, 1 ,  , 1 ,  ,426.53,1995.48
2014-06-13,0.4,0.19,0.2,100.66,100.4,2.8,-1.5,0.65,104.2,2.15,80.58,5.51,286.15,"1,017.85",12.18,12.09,52.62,"51,815",0.57,0.71,0.86,-1.02,0.26,0.21, 1 ,  , 1 ,  ,425.12,1990.85
2014-06-20,0.31,0.22,0.2,100.66,100.4,2.8,-1.5,0.65,104.2,2.15,80.37,5.78,286.08,"1,020.65",10.85,11.48,51.22,"59,735",0.57,0.71,0.86,-1.02,0.25,0.21, 1 ,  , 1 ,  ,429.32,1968.07
2014-06-27,0.47,0.22,0.22,100.66,100.4,2.8,-1.5,0.65,104.2,2.07,80.04,5.31,282.77,"1,013.55",11.26,11.08,54.06,"58,764",0.57,0.71,0.86,-1.02,0.22,0.2, 1 ,  , 1 ,  ,427.98,1988.51
2014-07-04,0.24,0.21,0.22,100.62,100.3,-0.2,2.4,1.45,106.9,2.13,80.27,5.17,273.63,"1,008.90",10.32,10.66,49.83,"52,355",0.44,0.67,0.99,-1.2,0.2,0.22, 1 ,  , 1 ,  ,433.65,2009.66
2014-07-11,0.68,0.28,0.26,100.62,100.3,-0.2,2.4,1.45,106.9,2.07,80.19,5.19,276.98,"1,018.85",12.08,11.3,51.56,"46,830",0.44,0.67,0.99,-1.2,0.21,0.23, 1 ,  , 1 ,  ,427.48,1988.74
2014-07-18,0.8,0.32,0.28,100.62,100.3,-0.2,2.4,1.45,106.9,2,80.52,5.01,283.35,"1,029.30",12.06,10.76,52.66,"50,206",0.44,0.67,0.99,-1.2,0.23,0.24, 1 ,  , 1 ,  ,429.5,2019.42
2014-07-25,0.68,0.34,0.27,100.62,100.3,-0.2,2.4,1.45,106.9,1.98,81.03,5.35,281.77,"1,026.05",12.69,10.88,51,"50,439",0.44,0.67,0.99,-1.2,0.26,0.24, 1 ,  , 1 ,  ,431.05,2033.85
2014-08-01,0.83,0.55,0.31,100.56,100.3,2.4,5.2,1.39,104.5,2.02,81.3,5.47,297.39,"1,037.05",17.03,13.08,55.84,"74,813",0.76,0.82,1.1,-1.41,0.42,0.34, 1 ,  , 1 ,  ,420.91,2073.1
2014-08-08,0.8,0.57,0.33,100.56,100.3,2.4,5.2,1.39,104.5,1.98,81.39,5.86,315.6,"1,035.90",15.77,12.9,60.21,"75,646",0.76,0.82,1.1,-1.41,0.43,0.36, 1 ,  , 1 ,  ,416.94,2031.1
