Date,ST_MACRO,LT_MACRO,EM_MACRO,G7_OECD,KR_CLI,KR_INDUSTRIAL,KR_EXPORT,KR_RETAIL,KR_CONSUMER,RATE_SPREAD,DXY,CVIX,EMBI,FX,VIX,VKOSPI,CDS_PREM,F_NET_BUYING,DM_turbulence,EM_Turbulence,KR_Turbulence,KR_Systemic,GRCI,KRCI,GRCI_STABLE,GRCI_CRISIS,KRCI_STABLE,KRCI_CRISIS,MSCI_ACWI,KOSPI
2020-01-10,0.33,0.24,0.43,99.17,100.2,1.4,-5.3,3.7,100.5,0.25,97.36,5.12,303.56,"1,161.50",12.56,12.81,22.1,"-13,027",0.31,0.45,0.79,1.61,0.35,0.29,1,  ,1,  ,299.4031822,328.9786124
2020-01-17,0.18,0.21,0.39,99.17,100.2,1.4,-5.3,3.7,100.5,0.26,97.61,4.96,297.84,"1,159.48",12.1,13.6,20.58,"-5,423",0.31,0.45,0.79,1.61,0.34,0.31,1,  ,1,  ,304.0594809,335.5661438
2020-01-24,0.74,0.35,0.39,99.17,100.2,1.4,-5.3,3.7,100.5,0.19,97.85,4.92,313.64,"1,167.48",14.56,15.3,23.19,"-11,824",0.31,0.45,0.79,1.61,0.41,0.36,1,  ,1,  ,300.9809101,334.9042226
2020-01-31,0.79,0.48,0.45,99.19,100.6,6.5,-6.6,4.47,104.8,0.19,97.39,5.42,316.81,"1,191.74",18.84,19.29,26.74,"-23,927",0.52,1.58,1.03,1.95,0.57,0.55,  ,  ,  ,  ,293.3361812,315.9503057
2020-02-07,0.52,0.38,0.43,99.19,100.6,6.5,-6.6,4.47,104.8,0.18,98.68,5,307.95,"1,186.36",15.47,17.53,24.17,"-19,463",0.52,1.58,1.03,1.95,0.56,0.53,  ,  ,  ,  ,301.2703546,329.8079222
2020-02-14,0.31,0.26,0.41,99.19,100.6,6.5,-6.6,4.47,104.8,0.16,99.12,5.16,303.68,"1,183.15",13.68,16.85,22.63,"-16,010",0.52,1.58,1.03,1.95,0.56,0.51,  ,  ,  ,  ,304.8637881,334.5256716
2020-02-21,0.68,0.39,0.41,99.19,100.6,6.5,-6.6,4.47,104.8,0.12,99.26,5.38,309.5,"1,209.15",17.08,19.8,24.03,"-7,602",0.52,1.58,1.03,1.95,0.6,0.55,  ,  ,  ,  ,301.0979936,322.4856185
2020-02-28,1,0.77,0.54,99.19,100.6,6.5,-6.6,4.47,104.8,0.24,98.13,6.27,366.69,"1,214.73",40.11,33.81,34.43,"-23,881",1.74,1.17,1.01,2.46,0.67,0.62,  ,1,  ,  ,269.7404544,296.2689544
2020-03-06,1,0.88,0.6,99.18,100.7,4.4,3.6,1.82,97.8,0.25,95.95,8.35,387.23,"1,192.32",41.94,27.47,34.44,"-29,589",1.74,1.17,1.01,2.46,0.72,0.61,  ,1,  ,  ,271.0377186,304.2027214
2020-03-13,0.94,0.99,0.76,99.18,100.7,4.4,3.6,1.82,97.8,0.47,98.75,10.94,473.14,"1,219.41",57.83,53.86,43.09,"-90,947",1.74,1.17,1.01,2.46,0.81,0.71,  ,1,  ,1,237.589743,264.1269437
2020-03-20,0.83,0.99,0.65,99.18,100.7,4.4,3.6,1.82,97.8,0.53,102.82,14.17,602.7,"1,245.63",66.04,60.73,52.2,"-135,906",1.74,1.17,1.01,2.46,0.81,0.74,  ,1,  ,1,209.2726969,233.5176186
2020-03-27,0.7,0.98,0.72,99.18,100.7,4.4,3.6,1.82,97.8,0.43,98.37,11.06,543.18,"1,211.03",65.54,54.62,34.59,"-150,073",1.74,1.17,1.01,2.46,0.81,0.67,  ,1,  ,1,230.158999,256.1187444
2020-04-03,0.53,0.96,0.77,97.08,100.7,3,-1.7,-2.4,80.4,0.37,100.58,10.63,579.17,"1,231.40",46.8,45.34,42.81,"-178,131",7.6,4.13,2.64,3.33,0.92,0.81,  ,1,  ,1,224.5987744,257.8230672
2020-04-10,0.07,0.91,0.77,97.08,100.7,3,-1.7,-2.4,80.4,0.5,99.48,9.06,532.04,"1,208.69",41.67,35.84,32.89,"-194,847",7.6,4.13,2.64,3.33,0.9,0.76,  ,1,  ,1,248.1988425,278.0342275
2020-04-17,0.24,0.91,0.79,97.08,100.7,3,-1.7,-2.4,80.4,0.44,99.78,9.03,536.75,"1,218.05",38.15,31.44,31.31,"-199,864",7.6,4.13,2.64,3.33,0.9,0.76,  ,1,  ,1,253.7522734,286.0778614
2020-04-24,0.45,0.91,0.8,97.08,100.7,3,-1.7,-2.4,80.4,0.38,100.38,9.22,570.04,"1,235.63",35.93,37.54,37.39,"-204,760",7.6,4.13,2.64,3.33,0.91,0.79,  ,1,  ,1,249.7924444,282.2761683
2020-05-01,0.3,0.87,0.77,92.22,100,6.5,-25.6,-8.02,73.3,0.42,99.08,8.1,537.82,"1,220.94",37.19,30.51,32.56,"-201,001",2.73,1.36,1.55,2.64,0.83,0.76,  ,1,  ,1,253.0737325,291.0253707
2020-05-08,0.2,0.81,0.75,92.22,100,6.5,-25.6,-8.02,73.3,0.53,99.73,8.43,516.27,"1,219.85",27.98,28.77,35.31,"-219,659",2.73,1.36,1.55,2.64,0.81,0.77,  ,1,  ,1,259.4418102,290.7653528
2020-05-15,0.39,0.8,0.77,92.22,100,6.5,-25.6,-8.02,73.3,0.5,100.4,8.01,509.72,"1,231.04",31.89,26.96,33.83,"-236,180",2.73,1.36,1.55,2.64,0.81,0.76,  ,1,  ,1,253.3137653,287.9949913
2020-05-22,0.13,0.73,0.75,92.22,100,6.5,-25.6,-8.02,73.3,0.49,99.86,7.65,464.7,"1,236.90",28.16,27.74,27.84,"-226,872",2.73,1.36,1.55,2.64,0.79,0.72,  ,1,  ,1,260.6754788,294.398097
2020-05-29,0.05,0.67,0.69,92.22,100,6.5,-25.6,-8.02,73.3,0.49,98.34,7.16,455.96,"1,237.57",27.51,25.64,28.71,"-197,105",1.88,1.52,1.31,2.64,0.74,0.73,  ,1,  ,1,270.0599568,303.2853894
2020-06-05,0.03,0.58,0.57,93.97,99.7,-2.2,-23.8,-2.24,79.7,0.69,96.94,6.98,408.85,"1,207.43",24.52,25.45,23.13,"-172,918",1.88,1.52,1.31,1.99,0.65,0.7,  ,1,  ,1,285.8389914,326.0392704
2020-06-12,0.58,0.68,0.58,93.97,99.7,-2.2,-23.8,-2.24,79.7,0.51,97.32,8.18,442.78,"1,204.15",36.09,32.88,28.43,"-133,258",1.88,1.52,1.31,1.99,0.77,0.74,  ,1,  ,1,274.0644586,318.6320547
2020-06-19,0.61,0.65,0.54,93.97,99.7,-2.2,-23.8,-2.24,79.7,0.51,97.62,7.94,432.64,"1,209.91",35.12,34.04,27.02,"-105,136",1.88,1.52,1.31,1.99,0.76,0.73,  ,1,  ,1,279.6173924,319.9799454
2020-06-26,0.78,0.67,0.53,93.97,99.7,-2.2,-23.8,-2.24,79.7,0.48,97.43,7.75,441.67,"1,200.68",34.73,30.56,28.98,"-89,489",1.88,1.52,1.31,1.99,0.76,0.74,  ,1,  ,1,273.8615757,318.9833524
2020-07-03,0.28,0.58,0.49,96.49,99.4,-8.3,-10.8,1.72,83.7,0.52,97.17,7.01,430.17,"1,198.65",27.68,24.78,25.11,"-76,533",1.67,0.98,1.83,1.67,0.62,0.7,  ,1,  ,1,282.9744385,322.2979455
2020-07-10,0.42,0.59,0.48,96.49,99.4,-8.3,-10.8,1.72,83.7,0.49,96.65,6.97,437,"1,204.45",27.29,24.83,25.3,"-81,235",1.67,0.98,1.83,1.67,0.61,0.7,  ,1,  ,1,288.0638435,321.9745125
2020-07-17,0.27,0.57,0.44,96.49,99.4,-8.3,-10.8,1.72,83.7,0.48,95.94,6.78,427.76,"1,205.10",25.68,22.34,24.54,"-64,602",1.67,0.98,1.83,1.67,0.59,0.69,  ,1,  ,1,291.4963493,329.6022526
2020-07-24,0.42,0.57,0.4,96.49,99.4,-8.3,-10.8,1.72,83.7,0.44,94.44,7.1,416.05,"1,201.45",25.84,22.5,24.21,"-57,347",1.67,0.98,1.83,1.67,0.58,0.68,  ,1,  ,1,291.4795805,329.4900452
2020-07-31,0.61,0.6,0.42,97.98,99.9,-2.1,-7.1,6.36,85.9,0.42,93.35,8.08,416.41,"1,191.03",24.46,23.57,23.48,"-25,119",0.72,2.35,1.21,1.36,0.66,0.65,  ,1,  ,1,293.674242,336.8167348
2020-08-07,0.38,0.57,0.38,97.98,99.9,-2.1,-7.1,6.36,85.9,0.44,93.44,8.51,397.3,"1,184.72",22.21,22.07,23.48,"-9,779",0.72,2.35,1.21,1.36,0.64,0.61,  ,1,  ,1,299.8207459,352.1349554
2020-08-14,0.37,0.53,0.37,97.98,99.9,-2.1,-7.1,6.36,85.9,0.56,93.1,8.1,389.41,"1,184.55",22.05,22.58,21.67,"-18,698",0.72,2.35,1.21,1.36,0.59,0.59,  ,1,  ,1,303.2700868,360.4934405
2020-08-21,0.34,0.52,0.39,97.98,99.9,-2.1,-7.1,6.36,85.9,0.49,93.25,8.43,399.97,"1,186.35",22.54,26.89,21.95,"-18,565",0.72,2.35,1.21,1.36,0.63,0.62,  ,1,  ,1,304.2263407,345.0853738
2020-08-28,0.26,0.47,0.38,97.98,99.9,-2.1,-7.1,6.36,85.9,0.6,92.37,8.19,395.58,"1,184.48",22.96,26.4,21.95,"-16,735",0.72,2.35,1.21,1.36,0.59,0.61,  ,1,  ,1,312.5848715,352.4544244
2020-09-04,0.47,0.52,0.4,98.63,100.3,-2.4,-10.2,0.54,89.7,0.57,92.72,8.21,389.61,"1,189.74",30.75,27.83,21.55,"-38,004",0.36,1.04,1.57,1.07,0.49,0.54,  ,  ,  ,  ,305.5779214,354.6181407
2020-09-11,0.38,0.49,0.4,98.63,100.3,-2.4,-10.2,0.54,89.7,0.54,93.33,8.88,383.5,"1,186.84",26.87,21.68,22.61,"-31,095",0.36,1.04,1.57,1.07,0.49,0.52,  ,  ,  ,  ,301.8680008,358.8767075
2020-09-18,0.36,0.49,0.42,98.63,100.3,-2.4,-10.2,0.54,89.7,0.56,92.93,8.6,395.13,"1,160.48",25.83,21.59,22.54,"-23,299",0.36,1.04,1.57,1.07,0.5,0.51,  ,  ,  ,  ,302.5355393,361.2291721
2020-09-25,0.48,0.52,0.45,98.63,100.3,-2.4,-10.2,0.54,89.7,0.53,94.64,8.65,420.13,"1,172.61",26.38,26.13,28.09,"-23,478",0.36,1.04,1.57,1.07,0.56,0.59,  ,  ,  ,  ,296.3061855,341.2227115
2020-10-02,0.5,0.51,0.45,98.8,100.9,-1.5,7.3,0.27,81.4,0.57,93.84,8.31,412.2,"1,166.70",27.63,24.15,26.36,"-22,348",1.34,1.07,1.06,0.9,0.58,0.47,  ,  ,  ,  ,301.3577778,349.1416447
2020-10-09,0.09,0.4,0.42,98.8,100.9,-1.5,7.3,0.27,81.4,0.62,93.06,7.75,393.29,"1,147.47",25,21,24.18,"-1,546",1.34,1.07,1.06,0.9,0.51,0.41,  ,  ,  ,  ,312.4107872,358.7509947
2020-10-16,0.26,0.41,0.42,98.8,100.9,-1.5,7.3,0.27,81.4,0.6,93.68,7.53,394.54,"1,147.31",27.41,22.03,25.66,"-3,809",1.34,1.07,1.06,0.9,0.51,0.42,  ,  ,  ,  ,311.6478056,351.1874815
2020-10-23,0.35,0.42,0.43,98.8,100.9,-1.5,7.3,0.27,81.4,0.69,92.77,7.74,398.42,"1,132.99",27.55,21.9,24.72,"-6,083",1.34,1.07,1.06,0.9,0.52,0.42,  ,  ,  ,  ,311.0528105,354.0791383
2020-10-30,0.66,0.5,0.4,98.8,101.4,2.3,7.3,4.41,81.4,0.72,94.04,8.12,404.37,"1,134.76",38.02,31.97,26.13,"-40,768",1,0.71,1.04,0.9,0.52,0.41,  ,  ,  ,  ,294.5912251,340.0319089
2020-11-06,0.15,0.32,0.33,98.99,101.4,2.3,-3.8,4.41,92.9,0.67,92.23,7.58,380.45,"1,120.55",24.86,21.74,23.74,"-18,164",1,0.71,1.04,0.72,0.42,0.3,  ,  ,1,  ,317.0011042,362.4317299
2020-11-13,0.22,0.29,0.31,98.99,101.4,2.3,-3.8,4.41,92.9,0.72,92.76,7.16,354.76,"1,115.72",23.1,19.77,22.01,"14,372",1,0.71,1.04,0.72,0.39,0.27,  ,  ,1,  ,324.1949638,374.0359317
2020-11-20,0.38,0.29,0.29,98.99,101.4,2.3,-3.8,4.41,92.9,0.67,92.39,6.91,362.21,"1,114.17",23.7,19.21,22.3,"26,057",1,0.71,1.04,0.72,0.37,0.28,1,  ,1,  ,326.2123928,382.9793753
2020-11-27,0.37,0.28,0.28,98.99,101.4,2.3,-3.8,4.41,92.9,0.69,91.79,6.85,362.93,"1,103.48",20.84,19.66,21.36,"61,443",1,0.71,1.04,0.72,0.36,0.27,1,  ,1,  ,333.9161439,394.9740309
2020-12-04,0.32,0.29,0.27,99.16,101.8,2.2,4.1,-0.17,99,0.82,90.7,7.44,346.71,"1,081.81",20.79,21.01,21,"62,648",0.86,1.21,1.38,0.55,0.39,0.35,1,  ,1,  ,339.0597991,409.6724067
2020-12-11,0.61,0.33,0.25,99.16,101.8,2.2,4.1,-0.17,99,0.78,90.98,7.78,355.39,"1,089.87",23.31,19.85,21.57,"37,599",0.86,1.21,1.38,0.55,0.42,0.35,1,  ,1,  ,337.3769181,415.463269
2020-12-18,0.43,0.29,0.23,99.16,101.8,2.2,4.1,-0.17,99,0.83,90.02,7.62,338.12,"1,099.58",21.57,19.57,21.54,"22,935",0.86,1.21,1.38,0.55,0.39,0.34,1,  ,1,  ,342.8273832,415.781283
2020-12-25,0.31,0.26,0.23,99.16,101.8,2.2,4.1,-0.17,99,0.81,90.22,7.01,340.04,"1,101.16",21.53,21.53,22.07,"26,694",0.86,1.21,1.38,0.55,0.36,0.35,1,  ,1,  ,341.6315272,420.9828008
2021-01-01,0.48,0.29,0.31,99.36,102.5,2,12.4,-1.49,91.2,0.79,89.94,7.17,338.44,"1,085.66",22.75,22.09,21.91,"26,411",0.3,0.99,1.59,0.31,0.28,0.34,1,  ,1,  ,346.5650418,437.1938098
2021-01-08,0.1,0.19,0.29,99.36,102.5,2,12.4,-1.49,91.2,0.98,90.1,6.9,337.42,"1,089.84",21.56,29.18,23.23,"26,914",0.3,0.99,1.59,0.31,0.25,0.37,1,  ,1,  ,355.9700667,479.5990792
2021-01-15,0.53,0.23,0.31,99.36,102.5,2,12.4,-1.49,91.2,0.95,90.77,6.81,351.21,"1,099.43",24.34,31.56,25.48,"16,181",0.3,0.99,1.59,0.31,0.28,0.4,1,  ,1,  ,351.86472,469.5147113
2021-01-22,0.39,0.17,0.28,99.36,102.5,2,12.4,-1.49,91.2,0.96,90.24,6.72,349.99,"1,103.24",21.91,29.36,24,"17,805",0.3,0.99,1.59,0.31,0.26,0.39,1,  ,1,  ,357.7180676,477.8417892
2021-01-29,0.68,0.31,0.28,99.36,102.5,2,12.4,-1.49,91.2,0.96,90.58,6.69,348.55,"1,118.60",33.09,35.73,24.37,"-22,828",0.66,1.71,2,0.01,0.39,0.49,1,  ,1,  ,345.0166429,452.8256481
2021-02-05,0.18,0.16,0.24,99.49,103,2,11.4,-1.97,95.4,1.06,91.04,6.56,338.82,"1,123.81",20.87,28.65,22.93,"-41,705",0.66,1.71,2,0.01,0.35,0.48,1,  ,  ,  ,359.9283381,474.7989271
2021-02-12,0.19,0.12,0.21,99.49,103,2,11.4,-1.97,95.4,1.1,90.48,6.34,337.41,"1,102.97",19.97,26.43,22.49,"-58,283",0.66,1.71,2,0.01,0.33,0.43,1,  ,  ,  ,366.3078823,471.7483687
2021-02-19,0.39,0.12,0.24,99.49,103,2,11.4,-1.97,95.4,1.23,90.36,6.46,343.03,"1,105.82",22.05,26.86,22.18,"-75,887",0.66,1.71,2,0.01,0.35,0.44,1,  ,  ,  ,365.105067,472.8194995
